uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
DF,INDETERMINADA,DOMICILIO,"> 100",M,1
DF,INDETERMINADA,HOSPITAL,"> 100",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,4
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,2
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
DF,PNEUMONIA,DOMICILIO,"> 100",F,4
DF,PNEUMONIA,DOMICILIO,"> 100",M,1
DF,PNEUMONIA,HOSPITAL,"> 100",F,26
DF,PNEUMONIA,HOSPITAL,"> 100",M,12
DF,PNEUMONIA,OUTRO,"> 100",F,1
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
DF,SEPTICEMIA,DOMICILIO,"> 100",F,1
DF,SEPTICEMIA,DOMICILIO,"> 100",M,1
DF,SEPTICEMIA,HOSPITAL,"> 100",F,7
DF,SEPTICEMIA,HOSPITAL,"> 100",M,3
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
DF,SRAG,HOSPITAL,"> 100",F,1
DF,SRAG,HOSPITAL,"> 100",M,1
ES,OUTRAS,DOMICILIO,"> 100",F,50
ES,OUTRAS,DOMICILIO,"> 100",M,20
ES,OUTRAS,HOSPITAL,"> 100",F,24
ES,OUTRAS,HOSPITAL,"> 100",M,13
ES,OUTRAS,OUTRO,"> 100",M,1
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,4
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
ES,COVID,DOMICILIO,"> 100",F,2
ES,COVID,DOMICILIO,"> 100",M,1
ES,COVID,HOSPITAL,"> 100",F,16
ES,COVID,HOSPITAL,"> 100",M,10
ES,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,10
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,10
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,6
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
ES,PNEUMONIA,DOMICILIO,"> 100",F,9
ES,PNEUMONIA,DOMICILIO,"> 100",M,2
ES,PNEUMONIA,HOSPITAL,"> 100",F,43
ES,PNEUMONIA,HOSPITAL,"> 100",M,18
ES,PNEUMONIA,OUTRO,"> 100",F,1
ES,PNEUMONIA,OUTRO,"> 100",M,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
ES,SEPTICEMIA,DOMICILIO,"> 100",F,5
ES,SEPTICEMIA,DOMICILIO,"> 100",M,2
ES,SEPTICEMIA,HOSPITAL,"> 100",F,21
ES,SEPTICEMIA,HOSPITAL,"> 100",M,6
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
ES,SRAG,HOSPITAL,"> 100",F,2
ES,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,1
GO,OUTRAS,DOMICILIO,"> 100",F,68
GO,OUTRAS,DOMICILIO,"> 100",M,20
GO,OUTRAS,HOSPITAL,"> 100",F,24
GO,OUTRAS,HOSPITAL,"> 100",M,17
GO,OUTRAS,IGNORADO,"> 100",F,2
GO,OUTRAS,IGNORADO,"> 100",M,5
GO,OUTRAS,OUTRO,"> 100",F,14
GO,OUTRAS,OUTRO,"> 100",M,7
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,7
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,3
GO,COVID,DOMICILIO,"> 100",F,3
GO,COVID,DOMICILIO,"> 100",M,2
GO,COVID,HOSPITAL,"> 100",F,20
GO,COVID,HOSPITAL,"> 100",M,10
GO,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,3
GO,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,3
GO,INDETERMINADA,DOMICILIO,"> 100",F,1
GO,INDETERMINADA,DOMICILIO,"> 100",M,2
GO,INDETERMINADA,OUTRO,"> 100",F,2
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,8
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,3
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,9
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,7
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,4
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
GO,PNEUMONIA,DOMICILIO,"> 100",F,10
GO,PNEUMONIA,DOMICILIO,"> 100",M,7
GO,PNEUMONIA,HOSPITAL,"> 100",F,37
GO,PNEUMONIA,HOSPITAL,"> 100",M,28
GO,PNEUMONIA,IGNORADO,"> 100",F,1
GO,PNEUMONIA,OUTRO,"> 100",F,2
GO,PNEUMONIA,OUTRO,"> 100",M,3
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,6
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
GO,SEPTICEMIA,DOMICILIO,"> 100",F,10
GO,SEPTICEMIA,DOMICILIO,"> 100",M,4
GO,SEPTICEMIA,HOSPITAL,"> 100",F,15
GO,SEPTICEMIA,HOSPITAL,"> 100",M,9
GO,SEPTICEMIA,OUTRO,"> 100",F,1
GO,SRAG,HOSPITAL,"> 100",F,1
GO,SRAG,HOSPITAL,"> 100",M,3
MA,OUTRAS,DOMICILIO,"> 100",F,76
MA,OUTRAS,DOMICILIO,"> 100",M,70
MA,OUTRAS,HOSPITAL,"> 100",F,28
MA,OUTRAS,HOSPITAL,"> 100",M,25
MA,OUTRAS,OUTRO,"> 100",F,4
MA,OUTRAS,OUTRO,"> 100",I,1
MA,OUTRAS,OUTRO,"> 100",M,1
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
MA,OUTRAS,POSTO_SAUDE,"> 100",M,1
MA,COVID,DOMICILIO,"> 100",M,1
MA,COVID,HOSPITAL,"> 100",F,5
MA,COVID,HOSPITAL,"> 100",M,7
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,10
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,7
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,6
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
MA,PNEUMONIA,DOMICILIO,"> 100",F,8
MA,PNEUMONIA,DOMICILIO,"> 100",M,10
MA,PNEUMONIA,HOSPITAL,"> 100",F,22
MA,PNEUMONIA,HOSPITAL,"> 100",M,12
MA,PNEUMONIA,IGNORADO,"> 100",M,1
MA,SEPTICEMIA,DOMICILIO,"> 100",F,4
MA,SEPTICEMIA,DOMICILIO,"> 100",M,4
MA,SEPTICEMIA,HOSPITAL,"> 100",F,8
MA,SEPTICEMIA,HOSPITAL,"> 100",M,3
MA,SRAG,DOMICILIO,"> 100",M,1
MA,SRAG,HOSPITAL,"> 100",M,1
MA,SRAG,OUTRO,"> 100",M,1
MG,OUTRAS,DOMICILIO,"> 100",F,361
MG,OUTRAS,DOMICILIO,"> 100",M,154
MG,OUTRAS,HOSPITAL,"> 100",F,200
MG,OUTRAS,HOSPITAL,"> 100",M,93
MG,OUTRAS,IGNORADO,"> 100",F,16
MG,OUTRAS,IGNORADO,"> 100",M,7
MG,OUTRAS,OUTRO,"> 100",F,18
MG,OUTRAS,OUTRO,"> 100",M,3
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,25
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,12
MG,OUTRAS,VIA_PUBLICA,"> 100",F,4
MG,OUTRAS,VIA_PUBLICA,"> 100",M,3
MG,COVID,DOMICILIO,"> 100",F,9
MG,COVID,DOMICILIO,"> 100",M,3
MG,COVID,HOSPITAL,"> 100",F,59
MG,COVID,HOSPITAL,"> 100",M,34
MG,COVID,IGNORADO,"> 100",F,1
MG,COVID,OUTRO,"> 100",F,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,4
MG,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,5
MG,INDETERMINADA,DOMICILIO,"> 100",F,23
MG,INDETERMINADA,DOMICILIO,"> 100",M,9
MG,INDETERMINADA,HOSPITAL,"> 100",F,4
MG,INDETERMINADA,HOSPITAL,"> 100",M,1
MG,INDETERMINADA,IGNORADO,"> 100",F,1
MG,INDETERMINADA,IGNORADO,"> 100",M,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,46
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,13
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,53
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,21
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,2
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",M,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,4
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,4
MG,PNEUMONIA,DOMICILIO,"> 100",F,47
MG,PNEUMONIA,DOMICILIO,"> 100",M,26
MG,PNEUMONIA,HOSPITAL,"> 100",F,215
MG,PNEUMONIA,HOSPITAL,"> 100",M,108
MG,PNEUMONIA,IGNORADO,"> 100",F,3
MG,PNEUMONIA,IGNORADO,"> 100",M,6
MG,PNEUMONIA,OUTRO,"> 100",F,2
MG,PNEUMONIA,OUTRO,"> 100",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,11
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,7
MG,SEPTICEMIA,DOMICILIO,"> 100",F,14
MG,SEPTICEMIA,DOMICILIO,"> 100",M,3
MG,SEPTICEMIA,HOSPITAL,"> 100",F,93
MG,SEPTICEMIA,HOSPITAL,"> 100",M,41
MG,SEPTICEMIA,IGNORADO,"> 100",F,1
MG,SEPTICEMIA,IGNORADO,"> 100",M,1
MG,SEPTICEMIA,OUTRO,"> 100",F,2
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,14
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,5
MG,SRAG,DOMICILIO,"> 100",F,1
MG,SRAG,DOMICILIO,"> 100",M,3
MG,SRAG,HOSPITAL,"> 100",F,5
MG,SRAG,HOSPITAL,"> 100",M,3
MG,SRAG,IGNORADO,"> 100",M,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,1
MS,OUTRAS,DOMICILIO,"> 100",F,39
MS,OUTRAS,DOMICILIO,"> 100",M,25
MS,OUTRAS,HOSPITAL,"> 100",F,20
MS,OUTRAS,HOSPITAL,"> 100",M,9
MS,OUTRAS,OUTRO,"> 100",F,1
MS,OUTRAS,VIA_PUBLICA,"> 100",F,1
MS,COVID,HOSPITAL,"> 100",F,12
MS,COVID,HOSPITAL,"> 100",M,8
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,3
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,6
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,6
MS,PNEUMONIA,DOMICILIO,"> 100",F,2
MS,PNEUMONIA,DOMICILIO,"> 100",M,3
MS,PNEUMONIA,HOSPITAL,"> 100",F,18
MS,PNEUMONIA,HOSPITAL,"> 100",M,17
MS,PNEUMONIA,POSTO_SAUDE,"> 100",F,1
MS,PNEUMONIA,POSTO_SAUDE,"> 100",M,1
MS,SEPTICEMIA,DOMICILIO,"> 100",F,1
MS,SEPTICEMIA,HOSPITAL,"> 100",F,9
MS,SEPTICEMIA,HOSPITAL,"> 100",M,3
MT,OUTRAS,DOMICILIO,"> 100",F,12
MT,OUTRAS,DOMICILIO,"> 100",M,10
MT,OUTRAS,HOSPITAL,"> 100",F,6
MT,OUTRAS,HOSPITAL,"> 100",M,3
MT,OUTRAS,IGNORADO,"> 100",F,32
MT,OUTRAS,IGNORADO,"> 100",M,21
MT,COVID,DOMICILIO,"> 100",M,1
MT,COVID,HOSPITAL,"> 100",F,1
MT,COVID,HOSPITAL,"> 100",M,2
MT,COVID,IGNORADO,"> 100",F,1
MT,INDETERMINADA,IGNORADO,"> 100",F,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",M,2
MT,PNEUMONIA,DOMICILIO,"> 100",F,2
MT,PNEUMONIA,DOMICILIO,"> 100",M,4
MT,PNEUMONIA,HOSPITAL,"> 100",F,6
MT,PNEUMONIA,HOSPITAL,"> 100",M,6
MT,PNEUMONIA,IGNORADO,"> 100",F,4
MT,PNEUMONIA,IGNORADO,"> 100",M,3
MT,PNEUMONIA,OUTRO,"> 100",M,1
MT,SEPTICEMIA,HOSPITAL,"> 100",F,1
MT,SEPTICEMIA,HOSPITAL,"> 100",M,2
MT,SEPTICEMIA,IGNORADO,"> 100",F,3
MT,SEPTICEMIA,IGNORADO,"> 100",M,1
PA,OUTRAS,DOMICILIO,"> 100",F,95
PA,OUTRAS,DOMICILIO,"> 100",M,49
PA,OUTRAS,HOSPITAL,"> 100",F,16
PA,OUTRAS,HOSPITAL,"> 100",I,1
PA,OUTRAS,HOSPITAL,"> 100",M,11
PA,OUTRAS,IGNORADO,"> 100",F,1
PA,OUTRAS,IGNORADO,"> 100",M,1
PA,OUTRAS,OUTRO,"> 100",F,1
PA,OUTRAS,OUTRO,"> 100",M,2
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,5
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,COVID,DOMICILIO,"> 100",F,2
PA,COVID,HOSPITAL,"> 100",F,15
PA,COVID,HOSPITAL,"> 100",M,12
PA,COVID,OUTRO,"> 100",F,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PA,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,INDETERMINADA,DOMICILIO,"> 100",F,5
PA,INDETERMINADA,HOSPITAL,"> 100",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,12
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,9
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,3
PA,PNEUMONIA,DOMICILIO,"> 100",F,10
PA,PNEUMONIA,DOMICILIO,"> 100",M,1
PA,PNEUMONIA,HOSPITAL,"> 100",F,33
PA,PNEUMONIA,HOSPITAL,"> 100",M,20
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,5
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,SEPTICEMIA,DOMICILIO,"> 100",F,2
PA,SEPTICEMIA,DOMICILIO,"> 100",M,3
PA,SEPTICEMIA,HOSPITAL,"> 100",F,9
PA,SEPTICEMIA,HOSPITAL,"> 100",M,4
PA,SEPTICEMIA,OUTRO,"> 100",M,2
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
PA,SRAG,DOMICILIO,"> 100",M,2
PA,SRAG,HOSPITAL,"> 100",F,1
PA,SRAG,HOSPITAL,"> 100",M,1
PA,SRAG,IGNORADO,"> 100",M,1
PB,OUTRAS,DOMICILIO,"> 100",F,201
PB,OUTRAS,DOMICILIO,"> 100",M,103
PB,OUTRAS,HOSPITAL,"> 100",F,38
PB,OUTRAS,HOSPITAL,"> 100",M,22
PB,OUTRAS,OUTRO,"> 100",F,4
PB,OUTRAS,OUTRO,"> 100",M,2
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,4
PB,COVID,DOMICILIO,"> 100",F,1
PB,COVID,HOSPITAL,"> 100",F,16
PB,COVID,HOSPITAL,"> 100",M,9
PB,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PB,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PB,INDETERMINADA,DOMICILIO,"> 100",M,3
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,19
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,14
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,6
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,3
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"> 100",F,1
PB,PNEUMONIA,DOMICILIO,"> 100",F,19
PB,PNEUMONIA,DOMICILIO,"> 100",M,13
PB,PNEUMONIA,HOSPITAL,"> 100",F,42
PB,PNEUMONIA,HOSPITAL,"> 100",M,34
PB,PNEUMONIA,OUTRO,"> 100",F,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PB,SEPTICEMIA,DOMICILIO,"> 100",F,11
PB,SEPTICEMIA,DOMICILIO,"> 100",M,7
PB,SEPTICEMIA,HOSPITAL,"> 100",F,21
PB,SEPTICEMIA,HOSPITAL,"> 100",M,10
PB,SEPTICEMIA,OUTRO,"> 100",F,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PB,SRAG,DOMICILIO,"> 100",F,1
PB,SRAG,DOMICILIO,"> 100",M,1
PB,SRAG,HOSPITAL,"> 100",F,1
PE,OUTRAS,DOMICILIO,"> 100",F,278
PE,OUTRAS,DOMICILIO,"> 100",M,133
PE,OUTRAS,HOSPITAL,"> 100",F,80
PE,OUTRAS,HOSPITAL,"> 100",M,44
PE,OUTRAS,IGNORADO,"> 100",F,5
PE,OUTRAS,IGNORADO,"> 100",M,2
PE,OUTRAS,OUTRO,"> 100",F,3
PE,OUTRAS,OUTRO,"> 100",M,4
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,9
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,5
PE,OUTRAS,VIA_PUBLICA,"> 100",F,2
PE,OUTRAS,VIA_PUBLICA,"> 100",M,1
PE,COVID,DOMICILIO,"> 100",F,3
PE,COVID,DOMICILIO,"> 100",M,3
PE,COVID,HOSPITAL,"> 100",F,39
PE,COVID,HOSPITAL,"> 100",M,17
PE,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PE,INDETERMINADA,DOMICILIO,"> 100",F,3
PE,INDETERMINADA,DOMICILIO,"> 100",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,17
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,9
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,15
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,6
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PE,PNEUMONIA,DOMICILIO,"> 100",F,31
PE,PNEUMONIA,DOMICILIO,"> 100",M,17
PE,PNEUMONIA,HOSPITAL,"> 100",F,51
PE,PNEUMONIA,HOSPITAL,"> 100",M,36
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PE,SEPTICEMIA,DOMICILIO,"> 100",F,29
PE,SEPTICEMIA,DOMICILIO,"> 100",M,9
PE,SEPTICEMIA,HOSPITAL,"> 100",F,81
PE,SEPTICEMIA,HOSPITAL,"> 100",M,27
PE,SEPTICEMIA,OUTRO,"> 100",M,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PE,SRAG,DOMICILIO,"> 100",F,6
PE,SRAG,HOSPITAL,"> 100",F,18
PE,SRAG,HOSPITAL,"> 100",M,10
PE,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PE,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PI,OUTRAS,DOMICILIO,"> 100",F,63
PI,OUTRAS,DOMICILIO,"> 100",M,36
PI,OUTRAS,HOSPITAL,"> 100",F,9
PI,OUTRAS,HOSPITAL,"> 100",M,7
PI,OUTRAS,OUTRO,"> 100",F,1
PI,OUTRAS,OUTRO,"> 100",M,1
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PI,OUTRAS,VIA_PUBLICA,"> 100",M,1
PI,COVID,DOMICILIO,"> 100",F,3
PI,COVID,HOSPITAL,"> 100",F,5
PI,COVID,HOSPITAL,"> 100",M,4
PI,INDETERMINADA,DOMICILIO,"> 100",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,13
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,6
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,2
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,6
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PI,PNEUMONIA,DOMICILIO,"> 100",F,6
PI,PNEUMONIA,DOMICILIO,"> 100",M,6
PI,PNEUMONIA,HOSPITAL,"> 100",F,10
PI,PNEUMONIA,HOSPITAL,"> 100",M,13
PI,SEPTICEMIA,DOMICILIO,"> 100",F,5
PI,SEPTICEMIA,DOMICILIO,"> 100",M,1
PI,SEPTICEMIA,HOSPITAL,"> 100",F,4
PI,SEPTICEMIA,HOSPITAL,"> 100",M,1
PI,SRAG,DOMICILIO,"> 100",F,1
PR,OUTRAS,DOMICILIO,"> 100",F,148
PR,OUTRAS,DOMICILIO,"> 100",M,58
PR,OUTRAS,HOSPITAL,"> 100",F,66
PR,OUTRAS,HOSPITAL,"> 100",M,28
PR,OUTRAS,OUTRO,"> 100",F,15
PR,OUTRAS,OUTRO,"> 100",M,3
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,6
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PR,OUTRAS,POSTO_SAUDE,"> 100",M,1
PR,OUTRAS,VIA_PUBLICA,"> 100",M,1
PR,COVID,DOMICILIO,"> 100",F,1
PR,COVID,HOSPITAL,"> 100",F,15
PR,COVID,HOSPITAL,"> 100",M,17
PR,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PR,INDETERMINADA,DOMICILIO,"> 100",F,5
PR,INDETERMINADA,HOSPITAL,"> 100",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,7
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,11
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,7
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,4
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PR,PNEUMONIA,DOMICILIO,"> 100",F,11
PR,PNEUMONIA,DOMICILIO,"> 100",M,3
PR,PNEUMONIA,HOSPITAL,"> 100",F,50
PR,PNEUMONIA,HOSPITAL,"> 100",M,32
PR,PNEUMONIA,OUTRO,"> 100",M,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,7
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
PR,SEPTICEMIA,DOMICILIO,"> 100",F,8
PR,SEPTICEMIA,HOSPITAL,"> 100",F,22
PR,SEPTICEMIA,HOSPITAL,"> 100",M,15
RJ,OUTRAS,DOMICILIO,"> 100",F,287
RJ,OUTRAS,DOMICILIO,"> 100",M,84
RJ,OUTRAS,HOSPITAL,"> 100",F,220
RJ,OUTRAS,HOSPITAL,"> 100",M,62
RJ,OUTRAS,IGNORADO,"> 100",F,1
RJ,OUTRAS,OUTRO,"> 100",F,23
RJ,OUTRAS,OUTRO,"> 100",M,2
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,58
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,14
RJ,COVID,DOMICILIO,"> 100",F,4
RJ,COVID,HOSPITAL,"> 100",F,90
RJ,COVID,HOSPITAL,"> 100",M,33
RJ,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,3
RJ,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,4
RJ,INDETERMINADA,DOMICILIO,"> 100",F,13
RJ,INDETERMINADA,DOMICILIO,"> 100",M,6
RJ,INDETERMINADA,HOSPITAL,"> 100",F,2
RJ,INDETERMINADA,HOSPITAL,"> 100",M,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,22
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,10
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,33
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,14
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,8
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
RJ,PNEUMONIA,DOMICILIO,"> 100",F,30
RJ,PNEUMONIA,DOMICILIO,"> 100",M,11
RJ,PNEUMONIA,HOSPITAL,"> 100",F,204
