uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,26
PR,PNEUMONIA,POSTO_SAUDE,"90 - 99",M,1
PR,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
PR,SEPTICEMIA,DOMICILIO,"90 - 99",F,31
PR,SEPTICEMIA,DOMICILIO,"90 - 99",M,16
PR,SEPTICEMIA,HOSPITAL,"90 - 99",F,624
PR,SEPTICEMIA,HOSPITAL,"90 - 99",M,367
PR,SEPTICEMIA,IGNORADO,"90 - 99",F,1
PR,SEPTICEMIA,OUTRO,"90 - 99",F,12
PR,SEPTICEMIA,OUTRO,"90 - 99",M,5
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,18
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
PR,SRAG,HOSPITAL,"90 - 99",F,4
RJ,OUTRAS,DOMICILIO,"90 - 99",F,1824
RJ,OUTRAS,DOMICILIO,"90 - 99",I,1
RJ,OUTRAS,DOMICILIO,"90 - 99",M,847
RJ,OUTRAS,HOSPITAL,"90 - 99",F,2794
RJ,OUTRAS,HOSPITAL,"90 - 99",I,1
RJ,OUTRAS,HOSPITAL,"90 - 99",M,1412
RJ,OUTRAS,IGNORADO,"90 - 99",F,14
RJ,OUTRAS,IGNORADO,"90 - 99",M,10
RJ,OUTRAS,OUTRO,"90 - 99",F,126
RJ,OUTRAS,OUTRO,"90 - 99",M,36
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,772
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,337
RJ,OUTRAS,VIA_PUBLICA,"90 - 99",F,3
RJ,OUTRAS,VIA_PUBLICA,"90 - 99",M,5
RJ,INDETERMINADA,DOMICILIO,"90 - 99",F,12
RJ,INDETERMINADA,DOMICILIO,"90 - 99",M,7
RJ,INDETERMINADA,HOSPITAL,"90 - 99",F,10
RJ,INDETERMINADA,HOSPITAL,"90 - 99",M,7
RJ,INDETERMINADA,OUTRO,"90 - 99",F,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
RJ,INDETERMINADA,VIA_PUBLICA,"90 - 99",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,192
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,89
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,567
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,276
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,13
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,107
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,43
RJ,PNEUMONIA,DOMICILIO,"90 - 99",F,164
RJ,PNEUMONIA,DOMICILIO,"90 - 99",M,83
RJ,PNEUMONIA,HOSPITAL,"90 - 99",F,2871
RJ,PNEUMONIA,HOSPITAL,"90 - 99",M,1546
RJ,PNEUMONIA,IGNORADO,"90 - 99",F,8
RJ,PNEUMONIA,IGNORADO,"90 - 99",M,2
RJ,PNEUMONIA,OUTRO,"90 - 99",F,13
RJ,PNEUMONIA,OUTRO,"90 - 99",M,3
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,382
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,186
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",F,42
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",M,19
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",F,2281
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",M,1020
RJ,SEPTICEMIA,IGNORADO,"90 - 99",F,6
RJ,SEPTICEMIA,OUTRO,"90 - 99",F,7
RJ,SEPTICEMIA,OUTRO,"90 - 99",M,4
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,260
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,122
RJ,SRAG,HOSPITAL,"90 - 99",F,3
RJ,SRAG,HOSPITAL,"90 - 99",M,6
RN,OUTRAS,AMBULANCIA,"90 - 99",F,1
RN,OUTRAS,AMBULANCIA,"90 - 99",M,1
RN,OUTRAS,DOMICILIO,"90 - 99",F,308
RN,OUTRAS,DOMICILIO,"90 - 99",I,1
RN,OUTRAS,DOMICILIO,"90 - 99",M,188
RN,OUTRAS,HOSPITAL,"90 - 99",F,259
RN,OUTRAS,HOSPITAL,"90 - 99",M,167
RN,OUTRAS,IGNORADO,"90 - 99",F,2
RN,OUTRAS,IGNORADO,"90 - 99",M,2
RN,OUTRAS,OUTRO,"90 - 99",F,7
RN,OUTRAS,OUTRO,"90 - 99",M,12
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,13
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,13
RN,OUTRAS,POSTO_SAUDE,"90 - 99",M,2
RN,OUTRAS,VIA_PUBLICA,"90 - 99",F,3
RN,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
RN,INDETERMINADA,DOMICILIO,"90 - 99",F,2
RN,INDETERMINADA,DOMICILIO,"90 - 99",M,2
RN,INDETERMINADA,HOSPITAL,"90 - 99",F,1
RN,INDETERMINADA,HOSPITAL,"90 - 99",M,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,37
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,44
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,47
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,34
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RN,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,1
RN,PNEUMONIA,DOMICILIO,"90 - 99",F,128
RN,PNEUMONIA,DOMICILIO,"90 - 99",M,65
RN,PNEUMONIA,HOSPITAL,"90 - 99",F,349
RN,PNEUMONIA,HOSPITAL,"90 - 99",M,255
RN,PNEUMONIA,IGNORADO,"90 - 99",F,1
RN,PNEUMONIA,IGNORADO,"90 - 99",M,2
RN,PNEUMONIA,OUTRO,"90 - 99",F,4
RN,PNEUMONIA,OUTRO,"90 - 99",M,5
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,27
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,23
RN,PNEUMONIA,POSTO_SAUDE,"90 - 99",F,1
RN,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
RN,SEPTICEMIA,DOMICILIO,"90 - 99",F,44
RN,SEPTICEMIA,DOMICILIO,"90 - 99",M,26
RN,SEPTICEMIA,HOSPITAL,"90 - 99",F,178
RN,SEPTICEMIA,HOSPITAL,"90 - 99",M,103
RN,SEPTICEMIA,IGNORADO,"90 - 99",M,1
RN,SEPTICEMIA,OUTRO,"90 - 99",F,2
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,11
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
RN,SRAG,HOSPITAL,"90 - 99",F,1
RO,OUTRAS,DOMICILIO,"90 - 99",F,79
RO,OUTRAS,DOMICILIO,"90 - 99",M,53
RO,OUTRAS,HOSPITAL,"90 - 99",F,93
RO,OUTRAS,HOSPITAL,"90 - 99",M,109
RO,OUTRAS,OUTRO,"90 - 99",F,8
RO,OUTRAS,OUTRO,"90 - 99",M,3
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RO,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
RO,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
RO,INDETERMINADA,DOMICILIO,"90 - 99",F,2
RO,INDETERMINADA,DOMICILIO,"90 - 99",M,1
RO,INDETERMINADA,HOSPITAL,"90 - 99",F,3
RO,INDETERMINADA,OUTRO,"90 - 99",F,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,4
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,7
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,18
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,25
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
RO,PNEUMONIA,DOMICILIO,"90 - 99",F,6
RO,PNEUMONIA,DOMICILIO,"90 - 99",M,6
RO,PNEUMONIA,HOSPITAL,"90 - 99",F,79
RO,PNEUMONIA,HOSPITAL,"90 - 99",M,74
RO,PNEUMONIA,OUTRO,"90 - 99",M,2
RO,SEPTICEMIA,DOMICILIO,"90 - 99",F,3
RO,SEPTICEMIA,HOSPITAL,"90 - 99",F,38
RO,SEPTICEMIA,HOSPITAL,"90 - 99",M,32
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RO,SRAG,HOSPITAL,"90 - 99",F,1
RR,OUTRAS,DOMICILIO,"90 - 99",F,18
RR,OUTRAS,DOMICILIO,"90 - 99",M,6
RR,OUTRAS,HOSPITAL,"90 - 99",F,27
RR,OUTRAS,HOSPITAL,"90 - 99",M,22
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RR,INDETERMINADA,HOSPITAL,"90 - 99",M,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,2
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,1
RR,PNEUMONIA,DOMICILIO,"90 - 99",F,1
RR,PNEUMONIA,DOMICILIO,"90 - 99",M,1
RR,PNEUMONIA,HOSPITAL,"90 - 99",F,29
RR,PNEUMONIA,HOSPITAL,"90 - 99",M,25
RR,SEPTICEMIA,HOSPITAL,"90 - 99",F,11
RR,SEPTICEMIA,HOSPITAL,"90 - 99",M,4
RS,OUTRAS,DOMICILIO,"90 - 99",F,1401
RS,OUTRAS,DOMICILIO,"90 - 99",M,649
RS,OUTRAS,HOSPITAL,"90 - 99",F,2151
RS,OUTRAS,HOSPITAL,"90 - 99",M,1028
RS,OUTRAS,IGNORADO,"90 - 99",F,102
RS,OUTRAS,IGNORADO,"90 - 99",M,42
RS,OUTRAS,OUTRO,"90 - 99",F,132
RS,OUTRAS,OUTRO,"90 - 99",M,46
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,268
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,103
RS,OUTRAS,VIA_PUBLICA,"90 - 99",F,9
RS,OUTRAS,VIA_PUBLICA,"90 - 99",M,7
RS,INDETERMINADA,DOMICILIO,"90 - 99",F,24
RS,INDETERMINADA,DOMICILIO,"90 - 99",M,13
RS,INDETERMINADA,HOSPITAL,"90 - 99",F,13
RS,INDETERMINADA,HOSPITAL,"90 - 99",M,6
RS,INDETERMINADA,IGNORADO,"90 - 99",F,2
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,99
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,66
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,500
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,240
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,15
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,5
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,9
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,8
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,45
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,14
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,1
RS,PNEUMONIA,DOMICILIO,"90 - 99",F,117
RS,PNEUMONIA,DOMICILIO,"90 - 99",M,59
RS,PNEUMONIA,HOSPITAL,"90 - 99",F,1842
RS,PNEUMONIA,HOSPITAL,"90 - 99",M,1019
RS,PNEUMONIA,IGNORADO,"90 - 99",F,65
RS,PNEUMONIA,IGNORADO,"90 - 99",M,27
RS,PNEUMONIA,OUTRO,"90 - 99",F,19
RS,PNEUMONIA,OUTRO,"90 - 99",M,9
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,79
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,41
RS,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
RS,SEPTICEMIA,DOMICILIO,"90 - 99",F,37
RS,SEPTICEMIA,DOMICILIO,"90 - 99",M,10
RS,SEPTICEMIA,HOSPITAL,"90 - 99",F,1059
RS,SEPTICEMIA,HOSPITAL,"90 - 99",I,3
RS,SEPTICEMIA,HOSPITAL,"90 - 99",M,437
RS,SEPTICEMIA,IGNORADO,"90 - 99",F,42
RS,SEPTICEMIA,IGNORADO,"90 - 99",M,10
RS,SEPTICEMIA,OUTRO,"90 - 99",F,7
RS,SEPTICEMIA,OUTRO,"90 - 99",M,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,47
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,17
RS,SRAG,DOMICILIO,"90 - 99",F,1
RS,SRAG,HOSPITAL,"90 - 99",F,3
RS,SRAG,HOSPITAL,"90 - 99",M,1
SC,OUTRAS,DOMICILIO,"90 - 99",F,564
SC,OUTRAS,DOMICILIO,"90 - 99",M,346
SC,OUTRAS,HOSPITAL,"90 - 99",F,879
SC,OUTRAS,HOSPITAL,"90 - 99",M,494
SC,OUTRAS,IGNORADO,"90 - 99",F,1
SC,OUTRAS,OUTRO,"90 - 99",F,43
SC,OUTRAS,OUTRO,"90 - 99",M,16
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,58
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,26
SC,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
SC,OUTRAS,VIA_PUBLICA,"90 - 99",M,4
SC,INDETERMINADA,DOMICILIO,"90 - 99",F,14
SC,INDETERMINADA,DOMICILIO,"90 - 99",M,7
SC,INDETERMINADA,HOSPITAL,"90 - 99",F,4
SC,INDETERMINADA,HOSPITAL,"90 - 99",M,2
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SC,INDETERMINADA,VIA_PUBLICA,"90 - 99",F,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,56
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,31
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,218
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,136
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,4
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SC,PNEUMONIA,DOMICILIO,"90 - 99",F,69
SC,PNEUMONIA,DOMICILIO,"90 - 99",M,39
SC,PNEUMONIA,HOSPITAL,"90 - 99",F,730
SC,PNEUMONIA,HOSPITAL,"90 - 99",M,464
SC,PNEUMONIA,IGNORADO,"90 - 99",F,1
SC,PNEUMONIA,IGNORADO,"90 - 99",M,1
SC,PNEUMONIA,OUTRO,"90 - 99",F,17
SC,PNEUMONIA,OUTRO,"90 - 99",M,2
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
SC,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
SC,SEPTICEMIA,DOMICILIO,"90 - 99",F,18
SC,SEPTICEMIA,DOMICILIO,"90 - 99",M,6
SC,SEPTICEMIA,HOSPITAL,"90 - 99",F,380
SC,SEPTICEMIA,HOSPITAL,"90 - 99",M,200
SC,SEPTICEMIA,IGNORADO,"90 - 99",F,1
SC,SEPTICEMIA,OUTRO,"90 - 99",F,3
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SC,SRAG,HOSPITAL,"90 - 99",F,5
SC,SRAG,HOSPITAL,"90 - 99",M,2
SE,OUTRAS,AMBULANCIA,"90 - 99",F,1
SE,OUTRAS,DOMICILIO,"90 - 99",F,144
SE,OUTRAS,DOMICILIO,"90 - 99",M,89
SE,OUTRAS,HOSPITAL,"90 - 99",F,175
SE,OUTRAS,HOSPITAL,"90 - 99",M,102
SE,OUTRAS,IGNORADO,"90 - 99",F,6
SE,OUTRAS,IGNORADO,"90 - 99",M,2
SE,OUTRAS,OUTRO,"90 - 99",F,5
SE,OUTRAS,OUTRO,"90 - 99",M,2
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,89
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,76
SE,OUTRAS,POSTO_SAUDE,"90 - 99",M,1
SE,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
SE,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
SE,INDETERMINADA,DOMICILIO,"90 - 99",F,7
SE,INDETERMINADA,DOMICILIO,"90 - 99",M,5
SE,INDETERMINADA,HOSPITAL,"90 - 99",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,19
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,8
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,40
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,30
SE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
SE,PNEUMONIA,DOMICILIO,"90 - 99",F,12
SE,PNEUMONIA,DOMICILIO,"90 - 99",M,11
SE,PNEUMONIA,HOSPITAL,"90 - 99",F,178
SE,PNEUMONIA,HOSPITAL,"90 - 99",M,103
SE,PNEUMONIA,IGNORADO,"90 - 99",F,2
SE,PNEUMONIA,OUTRO,"90 - 99",F,1
SE,PNEUMONIA,OUTRO,"90 - 99",M,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,12
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,11
SE,SEPTICEMIA,DOMICILIO,"90 - 99",F,8
SE,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
SE,SEPTICEMIA,HOSPITAL,"90 - 99",F,131
SE,SEPTICEMIA,HOSPITAL,"90 - 99",M,86
SE,SEPTICEMIA,IGNORADO,"90 - 99",F,3
SE,SEPTICEMIA,OUTRO,"90 - 99",F,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
SE,SRAG,HOSPITAL,"90 - 99",F,2
SP,OUTRAS,DOMICILIO,"90 - 99",F,3572
SP,OUTRAS,DOMICILIO,"90 - 99",I,1
SP,OUTRAS,DOMICILIO,"90 - 99",M,1957
SP,OUTRAS,HOSPITAL,"90 - 99",F,6425
SP,OUTRAS,HOSPITAL,"90 - 99",I,5
SP,OUTRAS,HOSPITAL,"90 - 99",M,3574
SP,OUTRAS,IGNORADO,"90 - 99",F,46
SP,OUTRAS,IGNORADO,"90 - 99",I,1
SP,OUTRAS,IGNORADO,"90 - 99",M,21
SP,OUTRAS,OUTRO,"90 - 99",F,433
SP,OUTRAS,OUTRO,"90 - 99",M,202
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,633
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,270
SP,OUTRAS,POSTO_SAUDE,"90 - 99",F,10
SP,OUTRAS,POSTO_SAUDE,"90 - 99",M,4
SP,OUTRAS,SAMU,"90 - 99",M,1
SP,OUTRAS,VIA_PUBLICA,"90 - 99",F,19
SP,OUTRAS,VIA_PUBLICA,"90 - 99",M,8
SP,INDETERMINADA,DOMICILIO,"90 - 99",F,48
SP,INDETERMINADA,DOMICILIO,"90 - 99",M,24
SP,INDETERMINADA,HOSPITAL,"90 - 99",F,19
SP,INDETERMINADA,HOSPITAL,"90 - 99",M,9
SP,INDETERMINADA,IGNORADO,"90 - 99",F,1
SP,INDETERMINADA,IGNORADO,"90 - 99",M,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,422
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,229
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,1593
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",I,1
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,791
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,11
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,56
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,33
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,126
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,72
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"90 - 99",F,4
SP,INSUFICIENCIA_RESPIRATORIA,SAMU,"90 - 99",F,1
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,4
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,1
SP,PNEUMONIA,DOMICILIO,"90 - 99",F,725
SP,PNEUMONIA,DOMICILIO,"90 - 99",M,469
SP,PNEUMONIA,HOSPITAL,"90 - 99",F,7687
SP,PNEUMONIA,HOSPITAL,"90 - 99",I,1
SP,PNEUMONIA,HOSPITAL,"90 - 99",M,4859
SP,PNEUMONIA,IGNORADO,"90 - 99",F,32
SP,PNEUMONIA,IGNORADO,"90 - 99",M,20
SP,PNEUMONIA,OUTRO,"90 - 99",F,173
SP,PNEUMONIA,OUTRO,"90 - 99",M,80
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,405
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,221
SP,PNEUMONIA,POSTO_SAUDE,"90 - 99",F,9
SP,PNEUMONIA,POSTO_SAUDE,"90 - 99",M,4
SP,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
SP,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,5
SP,SEPTICEMIA,DOMICILIO,"90 - 99",F,144
SP,SEPTICEMIA,DOMICILIO,"90 - 99",M,67
SP,SEPTICEMIA,HOSPITAL,"90 - 99",F,3815
SP,SEPTICEMIA,HOSPITAL,"90 - 99",I,1
SP,SEPTICEMIA,HOSPITAL,"90 - 99",M,1709
SP,SEPTICEMIA,IGNORADO,"90 - 99",F,7
SP,SEPTICEMIA,IGNORADO,"90 - 99",M,6
SP,SEPTICEMIA,OUTRO,"90 - 99",F,56
SP,SEPTICEMIA,OUTRO,"90 - 99",M,17
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,134
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,72
SP,SEPTICEMIA,POSTO_SAUDE,"90 - 99",F,5
SP,SEPTICEMIA,POSTO_SAUDE,"90 - 99",M,2
SP,SEPTICEMIA,VIA_PUBLICA,"90 - 99",F,2
SP,SEPTICEMIA,VIA_PUBLICA,"90 - 99",M,1
SP,SRAG,HOSPITAL,"90 - 99",F,11
SP,SRAG,HOSPITAL,"90 - 99",M,3
TO,OUTRAS,DOMICILIO,"90 - 99",F,71
TO,OUTRAS,DOMICILIO,"90 - 99",M,58
TO,OUTRAS,HOSPITAL,"90 - 99",F,66
TO,OUTRAS,HOSPITAL,"90 - 99",M,74
TO,OUTRAS,IGNORADO,"90 - 99",M,2
TO,OUTRAS,OUTRO,"90 - 99",F,2
TO,OUTRAS,OUTRO,"90 - 99",M,5
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
TO,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
TO,OUTRAS,VIA_PUBLICA,"90 - 99",M,3
TO,INDETERMINADA,DOMICILIO,"90 - 99",F,2
TO,INDETERMINADA,DOMICILIO,"90 - 99",M,3
TO,INDETERMINADA,OUTRO,"90 - 99",F,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,11
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,8
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,15
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,21
TO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
TO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,1
TO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,2
TO,PNEUMONIA,DOMICILIO,"90 - 99",F,14
TO,PNEUMONIA,DOMICILIO,"90 - 99",M,7
TO,PNEUMONIA,HOSPITAL,"90 - 99",F,60
TO,PNEUMONIA,HOSPITAL,"90 - 99",M,63
TO,PNEUMONIA,IGNORADO,"90 - 99",M,1
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
